time_s,TP9,AF7,AF8,TP10,is_gap
0.0,46.875,-25.390625,1.953125,12.6953125,False
0.00390625,59.650749386691196,-27.846225994710213,5.852277627644894,35.76991816160687,False
0.0078125,76.08196943618131,-30.79957372423945,4.389799378220069,61.509241884660206,False
0.01171875,66.85889465463048,-34.50404041130022,3.949013914443422,59.80201026333947,False
0.015625,64.65248030703772,-23.418513780282122,6.807458170423183,42.19567545423183,False
0.01953125,74.50542993905243,-22.74555111545538,5.418529352575897,27.93876135579577,False
0.0234375,65.96525751924375,-34.22236419168609,7.438023261162905,33.037419642035694,False
0.02734375,51.585319399724014,-35.72763339466422,10.997782744940203,60.24141846826127,False
0.03125,60.888626954921804,-38.18086859858939,4.166696613385465,63.85383126341613,False
0.03515625,68.6953771849126,-40.37787967647961,-1.5075477710058265,23.962855287871818,False
0.0390625,53.9996837626495,-37.29911741030359,-2.488841852575897,4.390398602805888,False
0.04296875,41.718293082010966,-40.767510555831045,-2.6984368619100403,24.901375220596815,False
0.046875,64.20381856600736,-35.992841536338545,10.885572389604416,52.3724090098896,False
0.05078125,98.07517464926403,-16.19997700091996,31.215321699632014,70.13332878143207,False
0.0546875,91.84529884429622,-23.64113768782582,28.165547857252378,54.73592384429623,False
0.05859375,66.01257043468262,-35.69708774149034,19.148081732980682,28.86115024149034,False
0.0625,70.68593558341,-38.17607712358172,24.054552140831035,31.71357520699172,False
0.06640625,84.77751384736277,-41.58012064934069,28.68665071105489,49.2244398765716,False
0.0703125,94.27349859130635,-43.71639978150874,25.060821785878566,61.08322073367065,False
0.07421875,95.13494590424716,-37.21814148267403,29.27690053856179,47.758398257819685,False
0.078125,92.59151118330267,-28.588395526678934,28.183066687749157,10.806003957758357,False
0.08203125,78.41563290593376,-34.624396274149035,15.11201270699172,3.2625452794388226,False
0.0859375,75.57332993138608,-42.72510349586017,14.86501217034652,29.131479272079115,False
0.08984375,90.81127875198226,-38.20773536613121,18.357350293301423,50.790283748017735,False
0.09375,98.19370376226618,-32.481858277752224,15.167354243330267,42.34582830228457,False
0.09765625,77.36001106830727,-44.58452521274149,16.526096768629255,13.347102834636615,False
0.1015625,67.35777704308494,-50.113647797838084,13.477610635157927,20.30830745936829,False
0.10546875,82.22163956135778,-44.208587904758986,7.393451317766466,45.31996226465718,False
0.109375,87.40234375,-38.00735730987427,9.532729367908617,55.81837794196566,False
0.11328125,86.69799692387305,-36.3309100448482,15.580978323367065,46.596944715961364,False
0.1171875,71.41169431347745,-39.89355139336093,14.940957049218031,19.82451821718798,False
0.12109375,64.72053279850975,-28.20640216791365,20.427590160447075,16.915504645529253,False
0.125,69.85934625114996,-35.71478625229991,18.286933887227843,31.895771044158234,False
0.12890625,78.50232865685372,-52.08887347631095,6.567764633164673,49.61602317157314,False
0.1328125,83.71389623581723,-49.73706780895431,9.934674227614229,44.54212065892364,False
0.13671875,80.00848583234946,-48.54956832939787,11.963294163223141,12.974676247048405,False
0.140625,78.78917748834785,-44.74615843094566,8.652394057402184,11.620590675978168,False
0.14453125,71.66070128028213,-40.48362154055504,5.458538168889911,45.570371195568846,False
