time_s,TP9,AF7,AF8,TP10,is_gap
0.0,6.8359375,-32.71484375,-30.76171875,-1.953125,False
0.00390625,0.976800933131905,-44.92157695858512,-25.87842938373619,-5.859315391717024,False
0.0078125,4.88471996505524,-40.037512684642614,-18.066704291414883,-4.883229757980834,False
0.01171875,20.507365437877677,-27.34580648576268,-20.507276025453212,-8.301228312122323,False
0.015625,18.063306619285235,-38.57803368011048,-17.578363433131905,-10.740160818378808,False
0.01953125,5.370944729292559,-54.198324625755355,-18.55453847929256,-2.439319960095831,False
0.0234375,4.879236003021425,-51.26917360030214,-18.06640625,4.391848877266068,False
0.02734375,-4.883438425177023,-50.28691813995544,-18.067866742079723,-2.9319825589824196,False
0.03125,-6.343900928172496,-36.12959365271928,-21.48866679637429,-8.299440063633034,False
0.03515625,0.4841086701916621,-30.276119872733933,-29.295682834340475,-5.862057372733932,False
0.0390625,-6.354868852240127,-34.670591514450955,-27.341455081105416,-10.25882393334554,False
0.04296875,-17.093060045132958,-38.57922187576238,-23.928640179007076,-17.573836606489387,False
0.046875,-21.484375,-45.41015625,-27.83203125,-11.71875,False
0.05078125,-17.57717126747238,-47.85108563373619,-23.925662033434048,-13.672947949093572,False
0.0546875,-9.763657926661784,-43.94432896333089,-22.948950512726608,-22.45789747756821,False
0.05859375,0.9756087674723799,-38.57660308131905,-21.486401681621192,-5.860924815357382,False
0.0625,-2.9335620383934566,-48.33701235655863,-29.786348415659525,-12.210756767686016,False
0.06640625,-15.627682372733931,-39.061963525453216,-33.686399154229996,-24.412095426661782,False
0.0703125,-22.94921875,-37.601411571827505,-20.022034797885002,-19.047975845770004,False
0.07421875,-22.94397322109809,-46.385049718076665,-25.8836749126381,-30.757665386757616,False
0.078125,-12.20703125,-42.96526291544589,-35.63863002998535,-22.457986889992675,False
0.08203125,-12.21627053386132,-36.619603542925596,-24.901747667170238,-17.09222808131905,False
0.0859375,-27.33883201646624,-34.177720306586494,-23.93069923353376,-21.000028136827005,False
0.08984375,-20.01333652599878,-31.256969064501373,-31.245353956999086,-26.85546875,False
0.09375,-12.207269683131905,-40.03983740767869,-25.389552050906428,-26.855051492019165,False
0.09765625,-14.162302148187145,-46.38448343938839,-16.60361898576268,-23.43955648576268,False
0.1015625,-25.880217632225477,-34.178018468076665,-27.833819498489287,-34.665345985549045,False
0.10546875,-31.24791371009583,-27.34598531061161,-35.15401468938839,-23.923993001510713,False
0.109375,-24.41263190120857,-34.66939934879143,-27.833283023942503,-18.06926744758286,False
0.11328125,-20.505308952114998,-38.57275834706708,-31.251460402932917,-25.877028589086247,False
0.1171875,-14.65034496505524,-35.158872764450955,-34.672975845770004,-21.47769887230666,False
0.12109375,-18.56058872001465,-40.53083083455411,-44.92348442364036,-7.804989356344992,False
0.125,-29.29925947686485,-46.87172134431083,-47.839342056067636,5.852221569405445,False
0.12890625,-33.206701496978575,-41.49782620513642,-27.833104199093572,-5.873680987914302,False
0.1328125,-38.090974399911495,-33.20932426142953,-29.303461715268877,-25.40147370750168,False
0.13671875,-44.42275232173356,-41.017709890051236,-37.59432042591802,-39.06333395602049,False
0.140625,-31.736731434642618,-43.454527702114994,-33.69092938373619,-40.03620130241714,False
0.14453125,-25.391668144952085,-33.20133675151071,-31.739026353537202,-28.318524251510713,False
0.1484375,-28.80287135483428,-27.34535942364036,-34.180760449093576,-22.46111632484893,False
0.15234375,-13.185888668894586,-31.742871087789172,-37.109375,-22.95401721677959,False
0.15625,-18.55897929637429,-42.47808441868095,-37.109136566868095,-34.180402799395715,False
0.16015625,-27.341604101812855,-37.59095031816517,-36.61948432635964,-35.63621589452481,False
0.1640625,-23.436605821175682,-25.407316338053963,-33.693194607648635,-20.50602414235136,False
0.16796875,-21.964430306949275,-52.737951496978575,-36.61394075604285,-17.577409700604285,False
0.171875,-10.746836946072149,-57.59277790812122,-26.85004439624916,-16.606599399911495,False
0.17578125,-16.60740411173167,-26.855886007980835,-20.024121087789172,-22.95130503990417,False
0.1796875,-23.42766463330892,-27.341961751510713,-25.392413248489287,-25.380342571186596,False
0.18359375,-12.706273064840795,-25.391101546297428,-27.338507990728314,-14.163015527784555,False
0.1875,-23.927748323338218,-25.88337687122322,-21.969973877266067,-17.09288377243179,False
0.19140625,-29.292702420191663,-38.085728871009586,-14.650941047885002,-25.38999911302875,False
0.1953125,-19.530057761567573,-37.59622556388109,-20.51091231992431,-23.924112116194603,False
0.19921875,-17.092526122733933,-34.669458957074404,-26.857256998489287,-20.510792914148812,False
0.203125,-21.48798130112006,-37.11035853666911,-29.792696697796497,-25.39095284555637,False
0.20703125,-26.847958106344993,-38.569211654229996,-41.01598264969786,-25.8671038099707,False
0.2109375,-16.59071379249832,-31.737893796160655,-41.49925680392785,-9.755938654016358,False
0.21484375,-2.9271839521149974,-31.25333806384667,-35.642027702114994,2.4409889920191663,False
0.21875,-0.004470621223219191,-35.161614745467865,-32.71976143334554,1.9437366954312396,False
0.22265625,-4.894257290331441,-41.01228693615333,-38.0907061626381,-8.30841111022096,False
0.2265625,-16.600549159189402,-37.59512289797351,-42.964696636757616,-16.120374635674175,False
0.23046875,-15.630361799963397,-35.16858213991581,-39.05767438003294,-22.955652909956076,False
0.234375,-20.51019683131905,-46.381354004532135,-34.669160915659525,-28.804421170191663,False
0.23828125,-24.413078963330893,-37.595033485549045,-36.625355742232806,-21.970361331105416,False
0.2421875,-22.949576399697857,-33.69569804637429,-42.96839235030214,-18.556833398187145,False
0.24609375,-23.42975092321309,-39.55349342687542,-42.481631111518034,-21.47895064624916,False
0.25,-13.67521306384667,-42.968332742019165,-43.947816047885006,-14.6484375,False
0.25390625,-17.586619180324117,-42.48002168787768,-46.878129434856255,-14.656931680324117,False
0.2578125,-26.864529209012392,-41.99457183131905,-50.29058441868095,-23.936749174067632,False
0.26171875,-36.1434532280094,-44.424473125991945,-47.84700218799597,-35.16790413067696,False
0.265625,-46.37652573361106,-35.64962775819447,-43.460428922129644,-46.37765829098761,False
0.26953125,-37.59348367019166,-40.046811576786915,-46.387910915659525,-38.561701010574986,False
0.2734375,-34.184694595770004,-46.37858221937374,-47.35577060634499,-28.324693708798755,False
0.27734375,-38.07872885782699,-40.0443051488531,-41.501940256680086,-31.736315256680086,False
